soil,2.23,224,1.23,239.87,2.24,2.31,225.22,247.39,247,6.67,6.04,6.51,1.41,0.42,0.63,6.3,1.64,0.57,-0.05,138,3484.04,3.26,985,1.66,231.75,2.23,3.54,222.2,237.15,235.91,8.41,11.72,12.54,2.24,0.57,0.62,6.96,1.45,0.82,-0.03,444,2981.12,3.26,985,1.66,231.75,2.23,3.54,222.2,237.15,235.91,8.41,11.72,12.54,2.24,0.57,0.62,6.96,1.45,0.82,-0.03,444,2981.12,2.95,1352,1.62,224.27,2.01,3.13,217.45,228.51,226.84,12.63,19.52,20.59,1.81,0.75,0.72,7.4,1.69,0.72,-0.02,460,1713.33,2.95,1352,1.62,224.27,2.01,3.13,217.45,228.51,226.84,12.63,19.52,20.59,1.81,0.75,0.72,7.4,1.69,0.72,-0.02,460,1713.33,3.87,7472,1.62,206.68,2.35,4.14,205.86,207.89,206.28,18.07,25.59,25.76,2.03,0.79,0.6,8.25,1.64,0.65,0,1432,1453.96,3.87,7472,1.62,206.68,2.35,4.14,205.86,207.89,206.28,18.07,25.59,25.76,2.03,0.79,0.6,8.25,1.64,0.65,0,1432,1453.96
soil,3.32,321,1.95,233.21,3.46,3.43,226.44,237.35,235.86,9.24,10.72,11.24,1.23,0.4,0.56,6.92,1.61,0.24,-0.02,246,3997.33,3.32,321,1.95,233.21,3.46,3.43,226.44,237.35,235.86,9.24,10.72,11.24,1.23,0.4,0.56,6.92,1.61,0.24,-0.02,246,3997.33,2.64,1114,1.5,218.79,2.71,2.89,216.26,220.67,219.44,14.36,18.7,18.65,2.2,0.62,0.63,7.69,1.48,0.8,-0.01,386,2444.34,2.64,1114,1.5,218.79,2.71,2.89,216.26,220.67,219.44,14.36,18.7,18.65,2.2,0.62,0.63,7.69,1.48,0.8,-0.01,386,2444.34,3.82,6120,1.4,202.79,2.35,4.15,203.3,203.34,201.74,18.09,24.51,24.55,2.17,0.77,0.66,8.3,1.76,0.64,0,1300,1582.84,3.87,7472,1.62,206.68,2.35,4.14,205.86,207.89,206.28,18.07,25.59,25.76,2.03,0.79,0.6,8.25,1.64,0.65,0,1432,1453.96,3.87,7472,1.62,206.68,2.35,4.14,205.86,207.89,206.28,18.07,25.59,25.76,2.03,0.79,0.6,8.25,1.64,0.65,0,1432,1453.96
shadow,1.93,377,1.15,52.72,1.82,2.24,58.52,46.34,53.31,13.46,11.57,10.92,2.73,0.74,0.81,7.07,1.57,0.81,0.12,174,2031.68,2.1,558,1.37,54.84,2.06,2.26,58.9,48.29,57.34,20.84,12.65,13.89,2.01,0.85,0.71,7.53,1.57,0.78,0.1,214,1189.37,2.1,558,1.37,54.84,2.06,2.26,58.9,48.29,57.34,20.84,12.65,13.89,2.01,0.85,0.71,7.53,1.57,0.78,0.1,214,1189.37,2.09,692,1.46,61.36,2.2,2.19,57.58,55.48,71.01,20.24,19.96,31.63,1.74,0.81,0.64,7.61,1.59,0.72,0.02,230,1434.33,4.06,5108,1.79,78.44,2.82,4.54,90.03,66.56,78.74,49.11,28.26,31.76,2.56,0.92,0.53,8.93,1.5,0.61,0.15,1298,631.57,4.06,5108,1.79,78.44,2.82,4.54,90.03,66.56,78.74,49.11,28.26,31.76,2.56,0.92,0.53,8.93,1.5,0.61,0.15,1298,631.57,4.06,5108,1.79,78.44,2.82,4.54,90.03,66.56,78.74,49.11,28.26,31.76,2.56,0.92,0.53,8.93,1.5,0.61,0.15,1298,631.57
tree,2.29,154,1.68,128.57,2.9,2.58,169.71,99.93,116.08,14.71,9.18,9.81,2.44,0.72,0.6,6.85,1.3,0.79,0.26,128,2233.77,3.85,1135,1.85,118.18,3.27,4.11,153.31,94.74,106.5,27.85,21.85,21.74,2.01,0.84,0.55,8.4,1.35,0.8,0.24,554,1179.25,3.05,1592,1.7,126.21,2.63,3.25,163.02,101.23,114.37,30.13,23.16,24.21,1.96,0.86,0.67,8.59,1.57,0.76,0.23,518,997.78,3.05,1592,1.7,126.21,2.63,3.25,163.02,101.23,114.37,30.13,23.16,24.21,1.96,0.86,0.67,8.59,1.57,0.76,0.23,518,997.78,3.05,1592,1.7,126.21,2.63,3.25,163.02,101.23,114.37,30.13,23.16,24.21,1.96,0.86,0.67,8.59,1.57,0.76,0.23,518,997.78,3.57,2330,1.82,133.78,2.71,3.66,167.63,111.89,121.83,44.26,39.45,36.72,1.46,0.91,0.57,8.86,1.71,0.29,0.2,706,639.62,3.57,2330,1.82,133.78,2.71,3.66,167.63,111.89,121.83,44.26,39.45,36.72,1.46,0.91,0.57,8.86,1.71,0.29,0.2,706,639.62
car,1.05,77,0.47,238.99,1.18,1.14,226.18,244.38,246.42,13.9,13.4,12.56,1.86,0.59,0.88,5.99,1.72,0.63,-0.04,40,3183.48,1.05,77,0.47,238.99,1.18,1.14,226.18,244.38,246.42,13.9,13.4,12.56,1.86,0.59,0.88,5.99,1.72,0.63,-0.04,40,3183.48,1.05,77,0.47,238.99,1.18,1.14,226.18,244.38,246.42,13.9,13.4,12.56,1.86,0.59,0.88,5.99,1.72,0.63,-0.04,40,3183.48,1.05,77,0.47,238.99,1.18,1.14,226.18,244.38,246.42,13.9,13.4,12.56,1.86,0.59,0.88,5.99,1.72,0.63,-0.04,40,3183.48,4.35,1878,2.14,173.84,4.12,4.42,157.51,179.66,184.35,43.83,46.05,44.43,1.1,0.8,0.43,8.91,1.42,0.26,-0.07,766,1454.74,4.72,4741,1.51,162.9,3.45,4.8,149.99,167.38,171.33,42.86,44.66,42.6,1.3,0.84,0.63,9.34,1.78,0.44,-0.05,1322,1112.48,4.72,4741,1.51,162.9,3.45,4.8,149.99,167.38,171.33,42.86,44.66,42.6,1.3,0.84,0.63,9.34,1.78,0.44,-0.05,1322,1112.48
car,1.42,117,0.52,236.92,1.5,1.57,225.41,240.53,244.82,18.92,19.41,16.42,1.93,0.09,0.88,6.4,1.84,0.5,-0.03,68,5490.02,1.42,117,0.52,236.92,1.5,1.57,225.41,240.53,244.82,18.92,19.41,16.42,1.93,0.09,0.88,6.4,1.84,0.5,-0.03,68,5490.02,1.12,136,0.22,222.81,1.36,1.24,210.97,225.57,231.88,41.72,43.1,37.41,2.03,0.6,0.92,6.76,1.84,0.63,-0.03,58,2846.3,1.12,136,0.22,222.81,1.36,1.24,210.97,225.57,231.88,41.72,43.1,37.41,2.03,0.6,0.92,6.76,1.84,0.63,-0.03,58,2846.3,1.12,136,0.22,222.81,1.36,1.24,210.97,225.57,231.88,41.72,43.1,37.41,2.03,0.6,0.92,6.76,1.84,0.63,-0.03,58,2846.3,1.12,136,0.22,222.81,1.36,1.24,210.97,225.57,231.88,41.72,43.1,37.41,2.03,0.6,0.92,6.76,1.84,0.63,-0.03,58,2846.3,1.12,136,0.22,222.81,1.36,1.24,210.97,225.57,231.88,41.72,43.1,37.41,2.03,0.6,0.92,6.76,1.84,0.63,-0.03,58,2846.3
asphalt,1.29,200,0.4,73.77,1.34,1.56,65.2,76.44,79.66,14.55,8.88,10.6,3.1,0.69,0.92,6.4,1.58,0.84,-0.08,88,1583.05,1.5,413,1.33,79.68,2.04,1.7,73.74,80.82,84.48,24.53,19.09,20.07,2.43,0.76,0.72,7.27,1.46,0.88,-0.05,138,1969.13,1.5,783,1.44,67.98,1.9,1.98,67.47,65.45,71.03,23.35,23.82,22.99,4.5,0.78,0.67,7.55,1.11,0.95,0.02,222,1618.99,1.5,783,1.44,67.98,1.9,1.98,67.47,65.45,71.03,23.35,23.82,22.99,4.5,0.78,0.67,7.55,1.11,0.95,0.02,222,1618.99,1.5,783,1.44,67.98,1.9,1.98,67.47,65.45,71.03,23.35,23.82,22.99,4.5,0.78,0.67,7.55,1.11,0.95,0.02,222,1618.99,1.5,783,1.44,67.98,1.9,1.98,67.47,65.45,71.03,23.35,23.82,22.99,4.5,0.78,0.67,7.55,1.11,0.95,0.02,222,1618.99,1.5,783,1.44,67.98,1.9,1.98,67.47,65.45,71.03,23.35,23.82,22.99,4.5,0.78,0.67,7.55,1.11,0.95,0.02,222,1618.99
pool,1.58,153,0.66,170.71,1.65,1.66,88.25,179.33,244.53,7.22,11.63,8.94,1.29,0.51,0.8,6.09,1.92,0.24,-0.34,82,3529.16,1.58,153,0.66,170.71,1.65,1.66,88.25,179.33,244.53,7.22,11.63,8.94,1.29,0.51,0.8,6.09,1.92,0.24,-0.34,82,3529.16,1.77,348,0.94,184.77,2.04,1.85,111.03,198.16,245.12,31.5,24.81,12.67,1.62,0.88,0.79,7.22,1.98,0.26,-0.28,138,926.31,1.35,609,0.45,164.2,1.55,1.42,99.22,171.57,221.81,36.69,45.42,41.09,1.78,0.86,0.87,7.76,2.03,0.59,-0.27,140,1059.53,1.35,609,0.45,164.2,1.55,1.42,99.22,171.57,221.81,36.69,45.42,41.09,1.78,0.86,0.87,7.76,2.03,0.59,-0.27,140,1059.53,1.35,609,0.45,164.2,1.55,1.42,99.22,171.57,221.81,36.69,45.42,41.09,1.78,0.86,0.87,7.76,2.03,0.59,-0.27,140,1059.53,1.35,609,0.45,164.2,1.55,1.42,99.22,171.57,221.81,36.69,45.42,41.09,1.78,0.86,0.87,7.76,2.03,0.59,-0.27,140,1059.53
building,1.67,1227,0.75,238.7,1.64,1.74,210.94,252.52,252.63,7.41,3.54,3.56,1.7,0.52,0.84,6.53,2.03,0.61,-0.09,244,2511.18,1.67,1227,0.75,238.7,1.64,1.74,210.94,252.52,252.63,7.41,3.54,3.56,1.7,0.52,0.84,6.53,2.03,0.61,-0.09,244,2511.18,1.67,1227,0.75,238.7,1.64,1.74,210.94,252.52,252.63,7.41,3.54,3.56,1.7,0.52,0.84,6.53,2.03,0.61,-0.09,244,2511.18,1.67,1227,0.75,238.7,1.64,1.74,210.94,252.52,252.63,7.41,3.54,3.56,1.7,0.52,0.84,6.53,2.03,0.61,-0.09,244,2511.18,1.67,1227,0.75,238.7,1.64,1.74,210.94,252.52,252.63,7.41,3.54,3.56,1.7,0.52,0.84,6.53,2.03,0.61,-0.09,244,2511.18,1.3,2391,0.46,226.96,1.56,1.3,202.65,237.78,240.45,22.02,27.49,25.93,1,0.83,0.87,7.46,2.32,0.18,-0.08,254,638.02,1.3,2391,0.46,226.96,1.56,1.3,202.65,237.78,240.45,22.02,27.49,25.93,1,0.83,0.87,7.46,2.32,0.18,-0.08,254,638.02
tree,2.51,482,1.34,122.09,1.99,2.69,179.12,84.91,102.25,13.2,10.51,10.55,1.76,0.72,0.69,7.37,1.73,0.5,0.36,236,2048.63,2.67,1748,1.38,120.53,2.18,2.77,175.7,84.1,101.77,18.21,13.84,14.81,1.62,0.8,0.71,8.06,1.97,0.46,0.35,464,1377.82,3.35,2345,1.83,123.68,2.8,3.49,176.29,89.34,105.4,22.81,18.71,18.24,1.68,0.83,0.73,8.33,1.83,0.57,0.33,676,1135.35,4.12,3416,1.92,123.11,2.57,4.16,179.21,87.89,102.24,22.99,18.08,17.83,1.19,0.84,0.46,8.45,1.63,0.26,0.34,972,1121.07,4.12,3416,1.92,123.11,2.57,4.16,179.21,87.89,102.24,22.99,18.08,17.83,1.19,0.84,0.46,8.45,1.63,0.26,0.34,972,1121.07,4.12,3416,1.92,123.11,2.57,4.16,179.21,87.89,102.24,22.99,18.08,17.83,1.19,0.84,0.46,8.45,1.63,0.26,0.34,972,1121.07,4.12,3416,1.92,123.11,2.57,4.16,179.21,87.89,102.24,22.99,18.08,17.83,1.19,0.84,0.46,8.45,1.63,0.26,0.34,972,1121.07
grass,1.76,276,0.7,150.7,1.81,1.81,171.22,138.96,141.91,11.05,13.27,11.78,1.25,0.63,0.85,6.87,2.03,0.18,0.1,120,2674.75,2.57,1300,0.94,151.37,2.15,2.68,179.28,134.94,139.87,24.2,21,18.97,1.62,0.82,0.8,8.14,2.04,0.42,0.14,386,1299.46,2.22,1369,0.92,153.34,2.05,2.34,180.39,137.47,142.15,24.4,23.46,21.24,1.62,0.82,0.82,8.17,2.11,0.37,0.14,346,1290.79,2.47,2295,1.61,146.17,1.97,2.5,173.58,129.85,135.08,22.6,22.91,20.89,1.18,0.84,0.75,8.23,2,0.47,0.14,480,1191.05,2.47,2295,1.61,146.17,1.97,2.5,173.58,129.85,135.08,22.6,22.91,20.89,1.18,0.84,0.75,8.23,2,0.47,0.14,480,1191.05,2.47,2295,1.61,146.17,1.97,2.5,173.58,129.85,135.08,22.6,22.91,20.89,1.18,0.84,0.75,8.23,2,0.47,0.14,480,1191.05,2.47,2295,1.61,146.17,1.97,2.5,173.58,129.85,135.08,22.6,22.91,20.89,1.18,0.84,0.75,8.23,2,0.47,0.14,480,1191.05
grass,2.98,437,1.66,160.74,2.84,3.06,175.86,153.09,153.26,7.39,8.6,8.06,1.29,0.49,0.61,6.66,1.61,0.49,0.07,256,3238.98,3.25,1109,1.74,164.68,2.52,3.47,178.23,157.71,158.1,9.08,11.95,11.54,1.75,0.63,0.67,7.03,1.62,0.69,0.06,462,2468.2,3.85,3991,1.37,170.97,2.38,3.93,186.84,163.18,162.87,16.24,14.8,13.39,1.4,0.82,0.73,7.66,1.92,0.33,0.07,994,1042.48,4.84,6286,1.64,172.27,2.69,5,186.89,164.99,164.91,15.9,17.67,16.26,1.53,0.8,0.7,7.8,1.84,0.5,0.06,1586,1183.57,4.34,7079,1.42,175.38,2.43,4.49,189.03,168.58,168.52,17,21.07,19.94,1.57,0.82,0.7,7.95,1.91,0.54,0.06,1512,1152.62,4.08,7554,1.33,177.37,2.22,4.22,190.1,171.19,170.82,17.11,22.92,21.42,1.6,0.83,0.72,7.98,1.91,0.57,0.05,1468,1126.19,4.08,7554,1.33,177.37,2.22,4.22,190.1,171.19,170.82,17.11,22.92,21.42,1.6,0.83,0.72,7.98,1.91,0.57,0.05,1468,1126.19
car,1,32,0.02,194.21,1,1.06,187.25,233.97,161.41,19.23,21.03,21.76,2,0.5,1,5.38,1.58,0.6,-0.11,24,5148.05,1,32,0.02,194.21,1,1.06,187.25,233.97,161.41,19.23,21.03,21.76,2,0.5,1,5.38,1.58,0.6,-0.11,24,5148.05,1,32,0.02,194.21,1,1.06,187.25,233.97,161.41,19.23,21.03,21.76,2,0.5,1,5.38,1.58,0.6,-0.11,24,5148.05,2.78,2161,1.68,109.91,1.82,3.65,92.6,117.62,119.51,35.48,41.95,39.23,4.57,0.81,0.72,8.73,1.18,0.94,-0.12,678,1292.59,2.68,3398,1.47,102.89,1.66,3.86,85.99,109.74,112.94,34.1,40.31,38.32,6.09,0.81,0.7,8.77,1.02,0.97,-0.12,900,1268.04,2.68,3398,1.47,102.89,1.66,3.86,85.99,109.74,112.94,34.1,40.31,38.32,6.09,0.81,0.7,8.77,1.02,0.97,-0.12,900,1268.04,2.68,3398,1.47,102.89,1.66,3.86,85.99,109.74,112.94,34.1,40.31,38.32,6.09,0.81,0.7,8.77,1.02,0.97,-0.12,900,1268.04
car,1,90,0.36,236.68,1.16,1.11,220.69,244.78,244.57,14.63,14.52,13.58,1.63,0.41,0.9,6.16,1.81,0.55,-0.05,42,4252.8,1,90,0.36,236.68,1.16,1.11,220.69,244.78,244.57,14.63,14.52,13.58,1.63,0.41,0.9,6.16,1.81,0.55,-0.05,42,4252.8,1,90,0.36,236.68,1.16,1.11,220.69,244.78,244.57,14.63,14.52,13.58,1.63,0.41,0.9,6.16,1.81,0.55,-0.05,42,4252.8,4.28,1287,2.16,179.57,4.42,4.47,190.28,171.59,176.85,43.67,46.15,43.43,1.67,0.88,0.26,8.54,1.1,0.63,0.05,642,887.51,3.92,1638,2.06,176.93,3.4,4.11,172.63,172.7,185.46,55.01,46.84,47.17,1.75,0.92,0.36,8.5,1.23,0.68,0,666,582.27,3.92,1638,2.06,176.93,3.4,4.11,172.63,172.7,185.46,55.01,46.84,47.17,1.75,0.92,0.36,8.5,1.23,0.68,0,666,582.27,3.92,1638,2.06,176.93,3.4,4.11,172.63,172.7,185.46,55.01,46.84,47.17,1.75,0.92,0.36,8.5,1.23,0.68,0,666,582.27
pool,1.81,96,1.12,162.5,2.66,1.94,95.24,165.32,226.93,21.29,16.58,19.43,1.13,0.65,0.7,6.28,1.6,0.09,-0.27,76,2285.75,1.97,225,1.01,142.49,1.84,2.03,85.27,144.39,197.81,34.13,38.99,45.29,1.28,0.71,0.79,7.14,1.92,0.15,-0.26,122,2372.29,1.41,386,0.71,150.12,1.35,1.48,86.97,155.64,207.74,32.69,47.06,51.62,1.61,0.75,0.86,7.5,1.97,0.54,-0.28,116,1992.63,1.41,386,0.71,150.12,1.35,1.48,86.97,155.64,207.74,32.69,47.06,51.62,1.61,0.75,0.86,7.5,1.97,0.54,-0.28,116,1992.63,1.41,386,0.71,150.12,1.35,1.48,86.97,155.64,207.74,32.69,47.06,51.62,1.61,0.75,0.86,7.5,1.97,0.54,-0.28,116,1992.63,1.41,386,0.71,150.12,1.35,1.48,86.97,155.64,207.74,32.69,47.06,51.62,1.61,0.75,0.86,7.5,1.97,0.54,-0.28,116,1992.63,1.41,386,0.71,150.12,1.35,1.48,86.97,155.64,207.74,32.69,47.06,51.62,1.61,0.75,0.86,7.5,1.97,0.54,-0.28,116,1992.63
car,1.3,130,0.77,239.83,1.23,1.53,220.97,248.32,250.21,16.73,10.03,8.71,2.5,0.54,0.89,6.52,1.6,0.77,-0.06,70,3353.84,1.3,130,0.77,239.83,1.23,1.53,220.97,248.32,250.21,16.73,10.03,8.71,2.5,0.54,0.89,6.52,1.6,0.77,-0.06,70,3353.84,1.3,130,0.77,239.83,1.23,1.53,220.97,248.32,250.21,16.73,10.03,8.71,2.5,0.54,0.89,6.52,1.6,0.77,-0.06,70,3353.84,1.3,130,0.77,239.83,1.23,1.53,220.97,248.32,250.21,16.73,10.03,8.71,2.5,0.54,0.89,6.52,1.6,0.77,-0.06,70,3353.84,1.3,130,0.77,239.83,1.23,1.53,220.97,248.32,250.21,16.73,10.03,8.71,2.5,0.54,0.89,6.52,1.6,0.77,-0.06,70,3353.84,3.97,5179,1.76,176.94,2.07,4.27,187.81,170.81,172.22,18.38,24.79,23.48,2.13,0.81,0.71,8.08,1.66,0.7,0.05,1230,1272.87,3.97,5179,1.76,176.94,2.07,4.27,187.81,170.81,172.22,18.38,24.79,23.48,2.13,0.81,0.71,8.08,1.66,0.7,0.05,1230,1272.87
soil,3.43,494,1.76,191.79,3.27,3.78,194.89,190.6,189.87,10.94,12.35,12.45,2.26,0.48,0.51,7.21,1.29,0.76,0.01,336,3144.01,2.93,606,1.65,190.79,2.59,3.27,194.47,189.33,188.58,11.84,14.51,14.79,2.29,0.59,0.62,7.32,1.41,0.78,0.01,322,2603.82,3.6,927,1.67,196.52,3.01,3.66,198.84,195.85,194.86,12.81,17.3,17.51,1.38,0.66,0.58,7.55,1.65,0.22,0.01,446,2219.08,3.66,2623,1.29,200.82,2.43,3.68,201.69,200.75,200.03,14.88,21.07,20.96,1.11,0.74,0.73,7.92,2.01,0.14,0,754,1765.36,3.66,2623,1.29,200.82,2.43,3.68,201.69,200.75,200.03,14.88,21.07,20.96,1.11,0.74,0.73,7.92,2.01,0.14,0,754,1765.36,6,8687,1.79,195.61,2.51,6.24,197.75,195.14,193.93,15.24,20.95,21.01,1.72,0.75,0.66,8.02,1.69,0.65,0.01,2328,1613.3,6,8687,1.79,195.61,2.51,6.24,197.75,195.14,193.93,15.24,20.95,21.01,1.72,0.75,0.66,8.02,1.69,0.65,0.01,2328,1613.3
grass,1.74,365,0.82,140.87,1.62,1.96,200.64,101.52,120.47,10.3,7.19,8,2.31,0.66,0.84,6.66,1.87,0.63,0.33,150,1865.03,1.44,998,1.57,140.47,1.94,1.5,197.46,102.91,121.02,15.99,12.14,12.96,1.68,0.74,0.71,7.36,1.66,0.71,0.31,190,1538.51,1.44,998,1.57,140.47,1.94,1.5,197.46,102.91,121.02,15.99,12.14,12.96,1.68,0.74,0.71,7.36,1.66,0.71,0.31,190,1538.51,1.44,998,1.57,140.47,1.94,1.5,197.46,102.91,121.02,15.99,12.14,12.96,1.68,0.74,0.71,7.36,1.66,0.71,0.31,190,1538.51,1.44,998,1.57,140.47,1.94,1.5,197.46,102.91,121.02,15.99,12.14,12.96,1.68,0.74,0.71,7.36,1.66,0.71,0.31,190,1538.51,1.44,998,1.57,140.47,1.94,1.5,197.46,102.91,121.02,15.99,12.14,12.96,1.68,0.74,0.71,7.36,1.66,0.71,0.31,190,1538.51,1.44,998,1.57,140.47,1.94,1.5,197.46,102.91,121.02,15.99,12.14,12.96,1.68,0.74,0.71,7.36,1.66,0.71,0.31,190,1538.51
building,1.32,1614,0.56,235.54,1.45,1.34,201.8,252.4,252.42,6.88,4.05,3.99,1.16,0.29,0.83,6.51,2.25,0.28,-0.11,216,3346.02,1.29,1626,0.55,235.36,1.44,1.31,201.65,252.19,252.24,7.13,4.83,4.6,1.16,0.32,0.84,6.52,2.25,0.27,-0.11,212,3181.99,1.29,1626,0.55,235.36,1.44,1.31,201.65,252.19,252.24,7.13,4.83,4.6,1.16,0.32,0.84,6.52,2.25,0.27,-0.11,212,3181.99,1.36,1892,0.68,233.49,1.57,1.38,203.34,248.49,248.63,10.73,12.33,12.77,1.06,0.62,0.81,6.87,2.24,0.28,-0.1,240,2082.18,1.36,1892,0.68,233.49,1.57,1.38,203.34,248.49,248.63,10.73,12.33,12.77,1.06,0.62,0.81,6.87,2.24,0.28,-0.1,240,2082.18,1.36,1892,0.68,233.49,1.57,1.38,203.34,248.49,248.63,10.73,12.33,12.77,1.06,0.62,0.81,6.87,2.24,0.28,-0.1,240,2082.18,1.36,1892,0.68,233.49,1.57,1.38,203.34,248.49,248.63,10.73,12.33,12.77,1.06,0.62,0.81,6.87,2.24,0.28,-0.1,240,2082.18
concrete,2.26,847,1.4,235.86,2.11,2.68,209.47,248.84,249.28,6.17,5.08,5.07,3.13,0.31,0.68,6.41,1.27,0.92,-0.09,312,3671.66,2.26,847,1.4,235.86,2.11,2.68,209.47,248.84,249.28,6.17,5.08,5.07,3.13,0.31,0.68,6.41,1.27,0.92,-0.09,312,3671.66,2.13,5755,1.13,229.88,1.97,2.44,204.15,242.17,243.31,8.67,8.74,8.63,2.81,0.66,0.81,6.9,1.64,0.86,-0.09,740,2001.19,2.05,5970,1.06,230.11,1.89,2.34,205.33,241.87,243.13,11.13,9.49,9.15,2.84,0.74,0.82,6.99,1.67,0.85,-0.08,724,1356.71,2.05,5970,1.06,230.11,1.89,2.34,205.33,241.87,243.13,11.13,9.49,9.15,2.84,0.74,0.82,6.99,1.67,0.85,-0.08,724,1356.71,2.05,5970,1.06,230.11,1.89,2.34,205.33,241.87,243.13,11.13,9.49,9.15,2.84,0.74,0.82,6.99,1.67,0.85,-0.08,724,1356.71,2.05,5970,1.06,230.11,1.89,2.34,205.33,241.87,243.13,11.13,9.49,9.15,2.84,0.74,0.82,6.99,1.67,0.85,-0.08,724,1356.71
soil,3.33,425,2.08,235.8,3.95,3.4,221.89,242.86,242.65,6.72,8.05,8.36,1.1,0.42,0.44,6.56,1.4,0.44,-0.05,280,3716.49,2.41,1413,1.45,230.71,2.34,2.43,218.89,236.85,236.4,8.8,11.98,12.75,1.02,0.62,0.69,7.02,1.91,0.45,-0.04,366,2444.23,2.41,1413,1.45,230.71,2.34,2.43,218.89,236.85,236.4,8.8,11.98,12.75,1.02,0.62,0.69,7.02,1.91,0.45,-0.04,366,2444.23,2.41,1413,1.45,230.71,2.34,2.43,218.89,236.85,236.4,8.8,11.98,12.75,1.02,0.62,0.69,7.02,1.91,0.45,-0.04,366,2444.23,2.41,1413,1.45,230.71,2.34,2.43,218.89,236.85,236.4,8.8,11.98,12.75,1.02,0.62,0.69,7.02,1.91,0.45,-0.04,366,2444.23,2.41,1413,1.45,230.71,2.34,2.43,218.89,236.85,236.4,8.8,11.98,12.75,1.02,0.62,0.69,7.02,1.91,0.45,-0.04,366,2444.23,2.41,1413,1.45,230.71,2.34,2.43,218.89,236.85,236.4,8.8,11.98,12.75,1.02,0.62,0.69,7.02,1.91,0.45,-0.04,366,2444.23
soil,3.46,310,2.09,199.07,4.18,3.63,190.24,204.37,202.61,10.85,10.71,11.52,1.06,0.55,0.43,7.06,1.34,0.02,-0.04,256,3074.54,3.51,898,1.61,193.29,2.73,3.57,186.82,197.54,195.53,13.49,15.54,16.44,1.06,0.7,0.68,7.59,1.79,0.35,-0.03,428,2097.86,3.3,2510,1.36,203.11,1.99,3.59,195.83,207.51,205.98,14.85,17.56,18.42,2.14,0.75,0.77,7.84,1.74,0.7,-0.03,720,1646.27,3.3,2510,1.36,203.11,1.99,3.59,195.83,207.51,205.98,14.85,17.56,18.42,2.14,0.75,0.77,7.84,1.74,0.7,-0.03,720,1646.27,4.87,6033,1.71,199.06,2.81,5.11,194.82,201.91,200.44,15.65,19.63,20.03,1.78,0.77,0.57,8.02,1.54,0.69,-0.02,1588,1513.74,6.41,9605,2.47,195.24,4.66,6.64,192.52,197.27,195.92,15.94,20.21,20.47,1.61,0.76,0.51,8.14,1.38,0.65,-0.01,2602,1628.84,6.41,9605,2.47,195.24,4.66,6.64,192.52,197.27,195.92,15.94,20.21,20.47,1.61,0.76,0.51,8.14,1.38,0.65,-0.01,2602,1628.84
concrete,3.02,525,1.44,235.24,2.47,3.1,207.73,249.76,248.23,5.57,4.49,5.93,1.06,0.32,0.54,6.2,1.7,0.22,-0.09,284,3659.72,3.21,5710,2.59,231.66,4.8,3.78,206.02,244.31,244.67,8.86,8.95,9.54,3.17,0.58,0.44,6.96,0.92,0.95,-0.09,1142,2333.45,3.17,7172,2.6,230.35,4.7,3.8,205.07,242.68,243.28,9.23,9.9,10.09,3.41,0.62,0.41,7.03,0.86,0.97,-0.08,1288,2173.17,3.13,7299,2.58,230.02,4.62,3.76,205.19,242.1,242.78,9.39,11.38,11.32,3.41,0.62,0.42,7.06,0.88,0.97,-0.08,1284,2176.06,3.6,13343,2.13,231.1,4.42,4.72,205.64,243.77,243.89,9.8,12.05,11.64,4.62,0.64,0.39,7.12,0.77,0.97,-0.08,2180,2089.51,3.6,13343,2.13,231.1,4.42,4.72,205.64,243.77,243.89,9.8,12.05,11.64,4.62,0.64,0.39,7.12,0.77,0.97,-0.08,2180,2089.51,3.6,13343,2.13,231.1,4.42,4.72,205.64,243.77,243.89,9.8,12.05,11.64,4.62,0.64,0.39,7.12,0.77,0.97,-0.08,2180,2089.51
building,1.38,1482,0.54,145.95,1.42,1.42,122.53,156.16,159.16,7.8,7,7.13,1.38,0.54,0.91,6.65,2.19,0.44,-0.12,218,2596.2,1.51,1514,0.62,145.98,1.61,1.53,122.62,156.17,159.14,8.87,8.29,8.45,1.2,0.54,0.87,6.7,2.2,0.41,-0.12,238,2345.76,1.51,1514,0.62,145.98,1.61,1.53,122.62,156.17,159.14,8.87,8.29,8.45,1.2,0.54,0.87,6.7,2.2,0.41,-0.12,238,2345.76,1.51,1514,0.62,145.98,1.61,1.53,122.62,156.17,159.14,8.87,8.29,8.45,1.2,0.54,0.87,6.7,2.2,0.41,-0.12,238,2345.76,1.51,1514,0.62,145.98,1.61,1.53,122.62,156.17,159.14,8.87,8.29,8.45,1.2,0.54,0.87,6.7,2.2,0.41,-0.12,238,2345.76,1.51,1514,0.62,145.98,1.61,1.53,122.62,156.17,159.14,8.87,8.29,8.45,1.2,0.54,0.87,6.7,2.2,0.41,-0.12,238,2345.76,1.51,1514,0.62,145.98,1.61,1.53,122.62,156.17,159.14,8.87,8.29,8.45,1.2,0.54,0.87,6.7,2.2,0.41,-0.12,238,2345.76
